,link,name,age,amount_bricks,product_number,price,rating_amount,rating_worth,rating_fun
359,https://www.lego.com/da-dk/product/brick-built-minions-and-their-lair-75551,Klodsbyggede Minions og deres tilholdssted,8,876,755517555175551,449,4.4,3.6,4.4
360,https://www.lego.com/da-dk/product/minions-kung-fu-battle-75550,Minions kung fu-kamp,6,310,755507555075550,349,0,0.0,0.0
361,https://www.lego.com/da-dk/product/minion-pilot-in-training-75547,Minion-pilotelev,4,119,755477554775547,300,0,0.0,0.0
362,https://www.lego.com/da-dk/product/minions-in-gru-s-lab-75546,Minions i Grus laboratorium,4,87,755467554675546,180,0,0.0,0.0
363,https://www.lego.com/da-dk/product/minions-kung-fu-training-40511,Minions kung-fu-træning,6,54,405114051140511,130,0,0.0,0.0
364,https://www.lego.com/da-dk/product/otto-keyring-854043,Otto-nøglering,6,50,0,0,0,0.0,0.0
365,https://www.lego.com/da-dk/product/stuart-keyring-854071,Stuart-nøglering,6,50,0,0,0,0.0,0.0
366,https://www.lego.com/da-dk/product/monkie-kid-s-team-secret-hq-80013,Monkie Kid-teamets hemmelige hovedkvarter,10,1959,800138001380013,1119,0,0.0,0.0
367,https://www.lego.com/da-dk/product/monkey-king-warrior-mech-80012,Monkey Kings krigerrobot,10,1629,800128001280012,959,3.9,4.4,3.9
368,https://www.lego.com/da-dk/product/red-son-s-inferno-truck-80011,Red Sons infernovogn,9,1111,800118001180011,719,0,0.0,0.0
369,https://www.lego.com/da-dk/product/monkie-kid-s-cloud-jet-80008,Monkie Kids himmeljet,8,529,800088000880008,359,0,0.0,0.0
370,https://www.lego.com/da-dk/product/iron-bull-tank-80007,Jerntyr-kampvogn,7,430,800078000780007,319,0,0.0,0.0
371,https://www.lego.com/da-dk/product/white-dragon-horse-bike-80006,Hvid dragehest-motorcykel,6,259,800068000680006,216,0,0.0,0.0
372,https://www.lego.com/da-dk/product/monkie-kid-s-rc-race-40472,Monkie Kids fjernstyrede racerløb,6,57,404724047240472,104,0,0.0,0.0
373,https://www.lego.com/da-dk/product/monkey-king-40381,Monkey King,10,175,403814038140381,80,0,0.0,0.0
374,https://www.lego.com/da-dk/product/the-legendary-flower-fruit-mountain-80024,Det legendariske Blomsterfrugtbjerg,10,1949,800248002480024,1039,4.5,4.4,4.5
375,https://www.lego.com/da-dk/product/the-flaming-foundry-80016,Flammestøberiet,9,1427,800168001680016,959,0,0.0,0.0
376,https://www.lego.com/da-dk/product/monkie-kid-s-team-dronecopter-80023,Monkie Kid-teamets dronecopter,10,1462,800238002380023,959,0,0.0,0.0
377,https://www.lego.com/da-dk/product/the-bone-demon-80028,Bone Demon,9,1375,800288002880028,899,0,0.0,0.0
378,https://www.lego.com/da-dk/product/spider-queen-s-arachnoid-base-80022,Spider Queens edderkoppebase,9,1170,800228002280022,719,0,0.0,0.0
379,https://www.lego.com/da-dk/product/monkie-kid-s-lion-guardian-80021,Monkie Kids løvevogter,8,774,800218002180021,519,0,0.0,0.0
380,https://www.lego.com/da-dk/product/pigsy-s-noodle-tank-80026,Pigsys nudelkampvogn,8,662,800268002680026,449,0,0.0,0.0
381,https://www.lego.com/da-dk/product/monkie-kid-s-cloud-roadster-80015,Monkie Kids himmelfræser,8,659,800158001580015,439,0,0.0,0.0
382,https://www.lego.com/da-dk/product/sandy-s-power-loader-mech-80025,Sandys Power-Mech,8,520,800258002580025,399,0,0.0,0.0
383,https://www.lego.com/da-dk/product/sandy-s-speedboat-80014,Sandys speedbåd,8,394,800148001480014,359,0,0.0,0.0
384,https://www.lego.com/da-dk/product/ninjago-city-gardens-71741,NINJAGO® Citys haver,14,5685,717417174171741,2399,0,0.0,0.0
385,https://www.lego.com/da-dk/product/epic-battle-set-cole-vs-ghost-warrior-71733,Episk kampsæt – Cole mod spøgelseskriger,6,51,717337173371733,100,0,0.0,0.0
386,https://www.lego.com/da-dk/product/epic-battle-set-jay-vs-serpentine-71732,Episk kampsæt – Jay mod Serpentine-kriger,6,69,717327173271732,100,0,0.0,0.0
387,https://www.lego.com/da-dk/product/epic-battle-set-kai-vs-skulkin-71730,Episk kampsæt – Kai mod Skulkin-kriger,6,61,717307173071730,100,0,0.0,0.0
388,https://www.lego.com/da-dk/product/epic-battle-set-zane-vs-nindroid-71731,Episk kampsæt – Zane mod nindroide,6,57,717317173171731,100,0,0.0,0.0
389,https://www.lego.com/da-dk/product/hydro-bounty-71756,Skæbne-ubåden,9,1159,717567175671756,1249,0,0.0,0.0
390,https://www.lego.com/da-dk/product/temple-of-the-endless-sea-71755,Det Uendelige Havs tempel,9,1060,717557175571755,999,0,0.0,0.0
391,https://www.lego.com/da-dk/product/destiny-s-bounty-71705,Skæbnebåden,9,1781,717057170571705,959,0,0.0,0.0
392,https://www.lego.com/da-dk/product/ultra-sonic-raider-71739,Ultrasonisk angrebsmaskine,9,725,717397173971739,799,0,0.0,0.0
393,https://www.lego.com/da-dk/product/skull-sorcerer-s-dungeons-71722,Kranietroldmandens fangekældre,9,1171,717227172271722,719,0,0.0,0.0
394,https://www.lego.com/da-dk/product/catamaran-sea-battle-71748,Katamarankamp til havs,9,780,717487174871748,649,0,0.0,0.0
395,https://www.lego.com/da-dk/product/water-dragon-71754,Vanddrage,9,737,717547175471754,649,0,0.0,0.0
396,https://www.lego.com/da-dk/product/skull-sorcerer-s-dragon-71721,Kranietroldmandens drage,9,1016,717217172171721,599,0,0.0,0.0
397,https://www.lego.com/da-dk/product/zane-s-titan-mech-battle-71738,Zanes kæmperobotkamp,9,840,717387173871738,499,0,0.0,0.0
398,https://www.lego.com/da-dk/product/fire-dragon-attack-71753,Ilddrageangreb,8,563,717537175371753,449,0,0.0,0.0
399,https://www.lego.com/da-dk/product/the-keepers-village-71747,Vogternes landsby,8,632,717477174771747,449,0,0.0,0.0
400,https://www.lego.com/da-dk/product/x-1-ninja-charger-71737,X-1 ninjabil,8,599,717377173771737,419,0,0.0,0.0
401,https://www.lego.com/da-dk/product/grand-piano-21323,Flygel,18,3662,213232132321323,2699,4.2,4.2,4.2
402,https://www.lego.com/da-dk/product/haunted-house-10273,Spøgelseshus i forlystelsespark,18,3231,102731027310273,1799,4.3,4.1,4.3
403,https://www.lego.com/da-dk/product/passenger-train-60197,Passagertog,6,677,601976019760197,1099,0,0.0,0.0
404,https://www.lego.com/da-dk/product/liebherr-r-9800-excavator-42100,Liebherr R 9800 gravemaskine,12,4108,421004210042100,3399,4.2,3.9,4.2
405,https://www.lego.com/da-dk/product/4x4-x-treme-off-roader-42099,Firhjulstrukket X-trem offroader,11,958,420994209942099,1799,0,0.0,0.0
406,https://www.lego.com/da-dk/product/cargo-train-60198,Godstog,6,1226,601986019860198,1699,0,0.0,0.0
407,https://www.lego.com/da-dk/product/boost-creative-toolbox-17101,Kreativ værktøjskasse,7,847,171011710117101,1399,0,0.0,0.0
408,https://www.lego.com/da-dk/product/app-controlled-top-gear-rally-car-42109,App-styret Top Gear-rallybil,9,463,421094210942109,1199,0,0.0,0.0
409,https://www.lego.com/da-dk/product/move-hub-88006,Move Hub,7,1,880068800688006,699,0,0.0,0.0
410,https://www.lego.com/da-dk/product/technic-hub-88012,Technic hub,7,1,880128801288012,699,0,0.0,0.0
411,https://www.lego.com/da-dk/product/hub-88009,Hub,7,1,880098800988009,449,0,0.0,0.0
412,https://www.lego.com/da-dk/product/technic-xl-motor-88014,Technic XL-motor,7,1,880148801488014,300,0,0.0,0.0
413,https://www.lego.com/da-dk/product/technic-large-motor-88013,Technic stor motor,7,1,880138801388013,300,0,0.0,0.0
414,https://www.lego.com/da-dk/product/battery-box-88015,Batteriboks,7,1,880158801588015,270,0,0.0,0.0
415,https://www.lego.com/da-dk/product/remote-control-88010,Fjernbetjening,7,1,880108801088010,200,0,0.0,0.0
416,https://www.lego.com/da-dk/product/medium-linear-motor-88008,Mellemstor lineærmotor,7,1,880088800888008,150,0,0.0,0.0
417,https://www.lego.com/da-dk/product/color-distance-sensor-88007,Farve- og afstandssensor,7,1,880078800788007,130,0,0.0,0.0
418,https://www.lego.com/da-dk/product/train-motor-88011,Togmotor,7,7,880118801188011,130,0,0.0,0.0
419,https://www.lego.com/da-dk/product/identity-and-landscape-kit-2000430,LEGO® SERIOUS PLAY® Identity and Landscape Kit,6,2808,200043020004302000430,4350,0,0.0,0.0
420,https://www.lego.com/da-dk/product/connections-kit-2000431,LEGO® SERIOUS PLAY® Connections Kit,6,2455,200043120004312000431,4160,0,0.0,0.0
421,https://www.lego.com/da-dk/product/window-exploration-bag-2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,6,5100,200040920004092000409,2676,0,0.0,0.0
422,https://www.lego.com/da-dk/product/starter-kit-2000414,LEGO® SERIOUS PLAY® Starter Kit,6,234,200041420004142000414,200,0,0.0,0.0
423,https://www.lego.com/da-dk/product/mopar-dodge-srt-top-fuel-dragster-and-1970-dodge-challenger-t-a-76904,Mopar Dodge//SRT Top Fuel-dragster og 1970 Dodge Challenger T/A,8,627,769047690476904,499,0,0.0,0.0
424,https://www.lego.com/da-dk/product/ford-gt-heritage-edition-and-bronco-r-76905,Ford GT Heritage Edition og Bronco R,8,660,769057690576905,449,4.8,4.8,4.8
425,https://www.lego.com/da-dk/product/lamborghini-urus-st-x-lamborghini-huracan-super-trofeo-evo-76899,Lamborghini Urus ST-X & Lamborghini Huracán Super Trofeo EVO,8,663,768997689976899,439,3.7,2.8,3.7
426,https://www.lego.com/da-dk/product/chevrolet-corvette-c8-r-race-car-and-1968-chevrolet-corvette-76903,Chevrolet Corvette C8.R-racerbil og 1968 Chevrolet Corvette,8,512,769037690376903,349,4.7,4.7,4.7
427,https://www.lego.com/da-dk/product/formula-e-panasonic-jaguar-racing-gen2-car-jaguar-i-pace-etrophy-76898,Formula E Panasonic Jaguar Racing GEN2-bil og Jaguar I-PACE eTROPHY,8,565,768987689876898,349,0,0.0,0.0
428,https://www.lego.com/da-dk/product/ferrari-f8-tributo-76895,Ferrari F8 Tributo,7,275,768957689576895,180,4.5,4.5,4.5
429,https://www.lego.com/da-dk/product/koenigsegg-jesko-76900,Koenigsegg Jesko,7,280,769007690076900,180,4.9,4.8,4.9
430,https://www.lego.com/da-dk/product/mclaren-elva-76902,McLaren Elva,7,263,769027690276902,180,4.6,4.5,4.6
431,https://www.lego.com/da-dk/product/nissan-gt-r-nismo-76896,Nissan GT-R NISMO,7,298,768967689676896,180,0,0.0,0.0
432,https://www.lego.com/da-dk/product/toyota-gr-supra-76901,Toyota GR Supra,7,299,769017690176901,180,0,0.0,0.0
433,https://www.lego.com/da-dk/product/1985-audi-sport-quattro-s1-76897,1985 Audi Sport quattro S1,7,250,768977689776897,180,0,0.0,0.0
434,https://www.lego.com/da-dk/product/daily-bugle-76178,Daily Bugle,18,3772,761787617876178,2299,0,0.0,0.0
435,https://www.lego.com/da-dk/product/attack-on-the-spider-lair-76175,Angreb på Spider-tilholdsstedet,8,466,761757617576175,749,0,0.0,0.0
436,https://www.lego.com/da-dk/product/venomosaurus-ambush-76151,Venomosaurus-baghold,8,640,761517615176151,599,0,0.0,0.0
437,https://www.lego.com/da-dk/product/carnage-76199,Carnage,18,546,761997619976199,549,0,0.0,0.0
438,https://www.lego.com/da-dk/product/venom-76187,Venom,18,565,761877618776187,549,0,0.0,0.0
439,https://www.lego.com/da-dk/product/spider-man-headquarters-10940,Spider-Mans hovedkvarter,2,36,109401094010940,270,0,0.0,0.0
440,https://www.lego.com/da-dk/product/spider-man-doctor-octopus-mech-battle-76198,Spider-Man og Doctor Octopus i mech-robotkamp,7,305,761987619876198,180,0,0.0,0.0
441,https://www.lego.com/da-dk/product/spider-man-and-ghost-rider-vs-carnage-76173,Spider-Man og Ghost Rider mod Carnage,7,212,761737617376173,180,0,0.0,0.0
442,https://www.lego.com/da-dk/product/spider-man-versus-venom-and-iron-venom-40454,Spider-Man mod Venom og Iron Venom,6,63,404544045440454,130,0,0.0,0.0
443,https://www.lego.com/da-dk/product/miles-morales-mech-armour-76171,Miles Morales' kamprobot,7,125,761717617176171,100,0,0.0,0.0
444,https://www.lego.com/da-dk/product/spider-man-at-the-sanctum-workshop-76185,Spider-Man i det allerhelligstes værksted,7,355,761857618576185,349,0,0.0,0.0
445,https://www.lego.com/da-dk/product/spider-man-vs-mysterio-s-drone-attack-76184,Spider-Man mod Mysterios droneangreb,4,73,761847618476184,180,0,0.0,0.0
446,https://www.lego.com/da-dk/product/spider-man-s-drone-duel-76195,Spider-Mans droneduel,7,198,761957619576195,180,0,0.0,0.0
447,https://www.lego.com/da-dk/product/spider-ham-keyring-854077,Spider-Ham-nøglering,6,50,0,0,0,0.0,0.0
448,https://www.lego.com/da-dk/product/spider-man-s-monster-truck-vs-mysterio-76174,Spider-Mans monstertruck mod Mysterio,8,439,761747617476174,359,0,0.0,0.0
449,https://www.lego.com/da-dk/product/venom-crawler-76163,Venom-kravler,8,413,761637616376163,270,0,0.0,0.0
450,https://www.lego.com/da-dk/product/spider-man-and-sandman-showdown-76172,Spider-Man og Sandmans opgør,4,45,761727617276172,100,0,0.0,0.0
451,https://www.lego.com/da-dk/product/spider-man-mech-76146,Spider-Man-robot,6,152,761467614676146,100,0,0.0,0.0
452,https://www.lego.com/da-dk/product/republic-gunship-75309,Republikkens kampskib,18,3292,753097530975309,2699,3.5,3.9,3.5
453,https://www.lego.com/da-dk/product/imperial-light-cruiser-75315,Kejserlig let krydser,10,1336,753157531575315,1199,0,0.0,0.0
454,https://www.lego.com/da-dk/product/the-bad-batch-attack-shuttle-75314,The Bad Batch™ angrebsskib,9,969,753147531475314,899,0,0.0,0.0
455,https://www.lego.com/da-dk/product/darth-vader-meditation-chamber-75296,Darth Vaders™ meditationskammer,18,663,752967529675296,649,0,0.0,0.0
456,https://www.lego.com/da-dk/product/imperial-armored-marauder-75311,Kejserligt Marauder-fartøj,8,478,753117531175311,349,0,0.0,0.0
457,https://www.lego.com/da-dk/product/the-armorer-s-mandalorian-forge-75319,Våbensmedens mandalorianske smedje,8,258,753197531975319,270,0,0.0,0.0
458,https://www.lego.com/da-dk/product/duel-on-mandalore-75310,Duel på Mandalore™,7,147,753107531075310,180,0,0.0,0.0
459,https://www.lego.com/da-dk/product/brick-sketches-bb-8-40431,BB-8™,8,171,404314043140431,150,0,0.0,0.0
460,https://www.lego.com/da-dk/product/first-order-stormtrooper-40391,LEGO® Brick Sketches™ Stormsoldat fra Den Første Orden,8,151,403914039140391,150,0,0.0,0.0
461,https://www.lego.com/da-dk/product/millennium-falcon-75192,Millennium Falcon™,16,7541,751927519275192,6999,4.0,4.2,4.0
462,https://www.lego.com/da-dk/product/imperial-star-destroyer-75252,Kejserlig stjernedestroyer,16,4784,752527525275252,5299,3.1,3.7,3.1
